#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MDM2	STAT1	9606.ENSP00000258149	9606.ENSP00000354394	0	0	0	0	0.060	0	0	0.614	0.622
MDM2	MMP9	9606.ENSP00000258149	9606.ENSP00000361405	0	0	0	0	0	0	0	0.628	0.628
MDM2	PARP1	9606.ENSP00000258149	9606.ENSP00000355759	0	0	0	0	0.065	0	0	0.659	0.667
MDM2	PPARG	9606.ENSP00000258149	9606.ENSP00000287820	0	0	0	0	0	0.516	0	0.370	0.682
MDM2	STAT3	9606.ENSP00000258149	9606.ENSP00000264657	0	0	0	0	0.085	0.292	0	0.595	0.715
MDM2	PLK1	9606.ENSP00000258149	9606.ENSP00000300093	0	0	0	0	0	0.292	0	0.692	0.772
MDM2	TERT	9606.ENSP00000258149	9606.ENSP00000309572	0	0	0	0	0	0.510	0	0.603	0.797
MDM2	NOTCH1	9606.ENSP00000258149	9606.ENSP00000498587	0	0	0	0	0.047	0.517	0	0.687	0.843
MDM2	SRC	9606.ENSP00000258149	9606.ENSP00000362680	0	0	0	0	0	0.298	0.500	0.690	0.882
MDM2	XIAP	9606.ENSP00000258149	9606.ENSP00000360242	0	0	0	0	0.264	0.596	0	0.782	0.929
MET	MMP2	9606.ENSP00000317272	9606.ENSP00000219070	0	0	0	0	0.069	0	0	0.694	0.703
MET	STAT3	9606.ENSP00000317272	9606.ENSP00000264657	0	0	0	0	0.063	0.332	0.500	0.948	0.981
MET	TERT	9606.ENSP00000317272	9606.ENSP00000309572	0	0	0	0	0	0.198	0	0.450	0.541
MET	PTGS2	9606.ENSP00000317272	9606.ENSP00000356438	0	0	0	0	0.056	0	0	0.413	0.422
MET	NOTCH1	9606.ENSP00000317272	9606.ENSP00000498587	0	0	0	0	0	0.099	0	0.493	0.523
MET	PARP1	9606.ENSP00000317272	9606.ENSP00000355759	0	0	0	0	0.067	0	0	0.692	0.701
MET	MMP9	9606.ENSP00000317272	9606.ENSP00000361405	0	0	0	0	0.049	0	0	0.744	0.746
MET	PLAU	9606.ENSP00000317272	9606.ENSP00000361850	0	0	0	0	0.086	0.181	0	0.712	0.765
MET	PTPN11	9606.ENSP00000317272	9606.ENSP00000489597	0	0	0	0	0.049	0.407	0.400	0.810	0.927
MET	SRC	9606.ENSP00000317272	9606.ENSP00000362680	0	0	0	0.678	0.067	0.682	0.900	0.800	0.993
MMP1	MMP2	9606.ENSP00000322788	9606.ENSP00000219070	0	0	0	0.864	0.181	0	0.900	0.215	0.930
MMP1	STAT3	9606.ENSP00000322788	9606.ENSP00000264657	0	0	0	0	0.055	0.226	0.500	0.686	0.869
MMP1	TYMS	9606.ENSP00000322788	9606.ENSP00000315644	0	0	0	0	0.082	0	0	0.394	0.420
MMP1	SRC	9606.ENSP00000322788	9606.ENSP00000362680	0	0	0	0	0.059	0	0	0.395	0.406
MMP1	TLR4	9606.ENSP00000322788	9606.ENSP00000363089	0	0	0	0	0.042	0	0	0.446	0.446
MMP1	PTGS2	9606.ENSP00000322788	9606.ENSP00000356438	0	0	0	0	0.143	0	0	0.728	0.757
MMP1	PLAU	9606.ENSP00000322788	9606.ENSP00000361850	0	0	0	0	0.201	0	0	0.822	0.852
MMP1	MMP9	9606.ENSP00000322788	9606.ENSP00000361405	0	0	0	0.743	0.154	0	0.900	0.725	0.974
MMP2	STAT1	9606.ENSP00000219070	9606.ENSP00000354394	0	0	0	0	0.085	0	0	0.384	0.412
MMP2	XIAP	9606.ENSP00000219070	9606.ENSP00000360242	0	0	0	0	0	0	0	0.413	0.413
MMP2	PARP1	9606.ENSP00000219070	9606.ENSP00000355759	0	0	0	0	0	0	0	0.479	0.479
MMP2	TGFBR1	9606.ENSP00000219070	9606.ENSP00000447297	0	0	0	0	0.058	0	0	0.475	0.484
MMP2	TGFBR2	9606.ENSP00000219070	9606.ENSP00000351905	0	0	0	0	0.091	0	0	0.475	0.502
MMP2	PPARG	9606.ENSP00000219070	9606.ENSP00000287820	0	0	0	0	0	0	0	0.511	0.511
MMP2	PPARA	9606.ENSP00000219070	9606.ENSP00000385523	0	0	0	0	0	0	0	0.531	0.531
MMP2	NOS3	9606.ENSP00000219070	9606.ENSP00000297494	0	0	0	0	0.049	0	0	0.528	0.531
MMP2	NOTCH1	9606.ENSP00000219070	9606.ENSP00000498587	0	0	0	0	0	0	0	0.678	0.678
MMP2	TLR4	9606.ENSP00000219070	9606.ENSP00000363089	0	0	0	0	0.047	0	0	0.677	0.679
MMP2	PLAU	9606.ENSP00000219070	9606.ENSP00000361850	0	0	0	0	0.142	0	0	0.726	0.755
MMP2	PTGS2	9606.ENSP00000219070	9606.ENSP00000356438	0	0	0	0	0.079	0	0	0.755	0.764
MMP2	STAT3	9606.ENSP00000219070	9606.ENSP00000264657	0	0	0	0	0.074	0.226	0.500	0.793	0.916
MMP2	MMP9	9606.ENSP00000219070	9606.ENSP00000361405	0	0	0.061	0.927	0.128	0	0.900	0.116	0.918
MMP2	SRC	9606.ENSP00000219070	9606.ENSP00000362680	0	0	0	0	0.042	0	0.900	0.740	0.972
MMP9	STAT3	9606.ENSP00000361405	9606.ENSP00000264657	0	0	0	0	0.061	0	0.500	0.786	0.890
MMP9	PPARG	9606.ENSP00000361405	9606.ENSP00000287820	0	0	0	0	0	0	0	0.765	0.765
MMP9	NOS3	9606.ENSP00000361405	9606.ENSP00000297494	0	0	0	0	0.049	0	0	0.728	0.730
MMP9	TERT	9606.ENSP00000361405	9606.ENSP00000309572	0	0	0	0	0	0	0	0.410	0.410
MMP9	PRKACA	9606.ENSP00000361405	9606.ENSP00000309591	0	0	0	0	0	0	0	0.421	0.421
MMP9	NQO1	9606.ENSP00000361405	9606.ENSP00000319788	0	0	0	0	0	0	0	0.426	0.426
MMP9	RARB	9606.ENSP00000361405	9606.ENSP00000332296	0	0	0	0	0	0	0	0.506	0.506
MMP9	TGFBR2	9606.ENSP00000361405	9606.ENSP00000351905	0	0	0	0	0.118	0	0	0.560	0.596
MMP9	STAT1	9606.ENSP00000361405	9606.ENSP00000354394	0	0	0	0	0.106	0	0	0.707	0.727
MMP9	PARP1	9606.ENSP00000361405	9606.ENSP00000355759	0	0	0	0	0	0	0	0.553	0.553
MMP9	PTGS2	9606.ENSP00000361405	9606.ENSP00000356438	0	0	0	0	0.176	0	0	0.785	0.815
MMP9	XIAP	9606.ENSP00000361405	9606.ENSP00000360242	0	0	0	0	0	0	0	0.544	0.544
MMP9	TYMP	9606.ENSP00000361405	9606.ENSP00000379038	0	0	0	0	0.136	0	0	0.370	0.432
MMP9	PPARA	9606.ENSP00000361405	9606.ENSP00000385523	0	0	0	0	0	0	0	0.470	0.470
MMP9	TGFBR1	9606.ENSP00000361405	9606.ENSP00000447297	0	0	0	0	0.105	0	0	0.510	0.542
MMP9	SERPINA1	9606.ENSP00000361405	9606.ENSP00000416066	0	0	0	0	0.114	0	0	0.524	0.561
MMP9	NOTCH1	9606.ENSP00000361405	9606.ENSP00000498587	0	0	0	0	0.127	0	0	0.567	0.606
MMP9	PLAU	9606.ENSP00000361405	9606.ENSP00000361850	0	0	0	0	0.151	0	0	0.855	0.871
MMP9	TLR4	9606.ENSP00000361405	9606.ENSP00000363089	0	0	0	0	0.180	0	0	0.923	0.934
MMP9	SRC	9606.ENSP00000361405	9606.ENSP00000362680	0	0	0	0	0.075	0	0.900	0.706	0.970
NOS3	STAT3	9606.ENSP00000297494	9606.ENSP00000264657	0	0	0	0	0	0	0	0.489	0.489
NOS3	PPARG	9606.ENSP00000297494	9606.ENSP00000287820	0	0	0	0	0.104	0.049	0	0.598	0.627
NOS3	TLR4	9606.ENSP00000297494	9606.ENSP00000363089	0	0	0	0	0	0	0	0.522	0.522
NOS3	PPARA	9606.ENSP00000297494	9606.ENSP00000385523	0	0	0	0	0.068	0.049	0	0.512	0.529
NOS3	SRC	9606.ENSP00000297494	9606.ENSP00000362680	0	0	0	0	0.048	0.045	0	0.581	0.586
NOS3	PRKACA	9606.ENSP00000297494	9606.ENSP00000309591	0	0	0	0	0.042	0.092	0	0.576	0.598
NOS3	PTGS2	9606.ENSP00000297494	9606.ENSP00000356438	0	0	0	0	0	0.091	0	0.622	0.642
NOTCH1	STAT3	9606.ENSP00000498587	9606.ENSP00000264657	0	0	0	0	0.050	0.079	0	0.661	0.677
NOTCH1	PPARG	9606.ENSP00000498587	9606.ENSP00000287820	0	0	0	0	0	0.050	0	0.411	0.416
NOTCH1	TERT	9606.ENSP00000498587	9606.ENSP00000309572	0	0	0	0	0.047	0.045	0	0.544	0.549
NOTCH1	TGFBR2	9606.ENSP00000498587	9606.ENSP00000351905	0	0	0	0	0.131	0.098	0	0.485	0.561
NOTCH1	STAT1	9606.ENSP00000498587	9606.ENSP00000354394	0	0	0	0	0.070	0.079	0	0.403	0.444
NOTCH1	PARP1	9606.ENSP00000498587	9606.ENSP00000355759	0	0	0	0	0.082	0.095	0	0.431	0.486
NOTCH1	PTGS2	9606.ENSP00000498587	9606.ENSP00000356438	0	0	0	0	0.098	0	0	0.375	0.413
NOTCH1	XIAP	9606.ENSP00000498587	9606.ENSP00000360242	0	0	0	0	0.049	0.314	0	0.322	0.519
NOTCH1	SRC	9606.ENSP00000498587	9606.ENSP00000362680	0	0	0	0	0.116	0.098	0	0.678	0.720
NOTCH1	TLR4	9606.ENSP00000498587	9606.ENSP00000363089	0	0	0	0	0.088	0.125	0	0.380	0.462
NOTCH1	RXRA	9606.ENSP00000498587	9606.ENSP00000419692	0	0	0	0	0.098	0.054	0	0.462	0.500
NOTCH1	TGFBR1	9606.ENSP00000498587	9606.ENSP00000447297	0	0	0	0	0.103	0.334	0	0.424	0.626
NOTCH1	PTPN11	9606.ENSP00000498587	9606.ENSP00000489597	0	0	0	0	0.042	0.106	0	0.540	0.571
NQO1	STAT3	9606.ENSP00000319788	9606.ENSP00000264657	0	0	0	0	0.042	0	0	0.426	0.427
NQO1	PPARG	9606.ENSP00000319788	9606.ENSP00000287820	0	0	0	0	0.081	0	0	0.452	0.475
NQO1	NR1I2	9606.ENSP00000319788	9606.ENSP00000336528	0	0	0	0	0	0	0	0.414	0.414
NQO1	TLR4	9606.ENSP00000319788	9606.ENSP00000363089	0	0	0	0	0	0	0	0.433	0.433
NQO1	PTGS2	9606.ENSP00000319788	9606.ENSP00000356438	0	0	0	0	0.055	0	0	0.571	0.578
NQO1	PARP1	9606.ENSP00000319788	9606.ENSP00000355759	0	0	0	0	0.060	0.292	0	0.479	0.622
NR1H4	STAT3	9606.ENSP00000447149	9606.ENSP00000264657	0	0	0	0	0	0.045	0	0.446	0.449
NR1H4	PPARG	9606.ENSP00000447149	9606.ENSP00000287820	0	0	0	0.668	0.044	0	0	0.537	0.539
NR1H4	PCK1	9606.ENSP00000447149	9606.ENSP00000319814	0	0	0	0	0.200	0.045	0	0.373	0.479
NR1H4	NR1I2	9606.ENSP00000447149	9606.ENSP00000336528	0	0	0	0.692	0.206	0	0	0.567	0.642
NR1H4	TLR4	9606.ENSP00000447149	9606.ENSP00000363089	0	0	0	0	0	0.066	0	0.518	0.531
NR1H4	RXRA	9606.ENSP00000447149	9606.ENSP00000419692	0	0	0	0.663	0.103	0.973	0.500	0.987	0.999
NR1I2	TLR4	9606.ENSP00000336528	9606.ENSP00000363089	0	0	0	0	0	0.066	0	0.427	0.442
NR1I2	PPARA	9606.ENSP00000336528	9606.ENSP00000385523	0	0	0	0.642	0.107	0	0	0.527	0.560
NR1I2	RXRA	9606.ENSP00000336528	9606.ENSP00000419692	0	0	0	0.628	0	0.970	0	0.982	0.999
PARP1	STAT3	9606.ENSP00000355759	9606.ENSP00000264657	0	0	0	0	0.049	0	0	0.655	0.657
PARP1	PPARG	9606.ENSP00000355759	9606.ENSP00000287820	0	0	0	0	0.067	0	0	0.623	0.633
PARP1	PLK1	9606.ENSP00000355759	9606.ENSP00000300093	0	0	0	0	0.121	0	0	0.521	0.561
PARP1	TERT	9606.ENSP00000355759	9606.ENSP00000309572	0	0	0	0	0.111	0	0	0.508	0.545
PARP1	TYMS	9606.ENSP00000355759	9606.ENSP00000315644	0	0	0	0	0.138	0	0	0.378	0.440
PARP1	STAT1	9606.ENSP00000355759	9606.ENSP00000354394	0	0	0	0	0.064	0	0	0.439	0.452
PARP1	PTGS2	9606.ENSP00000355759	9606.ENSP00000356438	0	0	0	0	0.084	0	0	0.479	0.502
PARP1	SRC	9606.ENSP00000355759	9606.ENSP00000362680	0	0	0	0	0	0.079	0	0.582	0.599
PARP1	XIAP	9606.ENSP00000355759	9606.ENSP00000360242	0	0	0	0	0.055	0	0	0.714	0.718
PCK1	PPARG	9606.ENSP00000319814	9606.ENSP00000287820	0	0	0	0	0.143	0.045	0.500	0.801	0.907
PCK1	RXRA	9606.ENSP00000319814	9606.ENSP00000419692	0	0	0	0	0	0.045	0.500	0.279	0.626
PCK1	PPARA	9606.ENSP00000319814	9606.ENSP00000385523	0	0	0	0	0.104	0.045	0	0.610	0.637
PLAU	STAT3	9606.ENSP00000361850	9606.ENSP00000264657	0	0	0	0	0.112	0	0	0.499	0.536
PLAU	PPARG	9606.ENSP00000361850	9606.ENSP00000287820	0	0	0	0	0.106	0	0	0.468	0.504
PLAU	PTGS2	9606.ENSP00000361850	9606.ENSP00000356438	0	0	0	0	0.102	0	0	0.521	0.552
PLAU	SRC	9606.ENSP00000361850	9606.ENSP00000362680	0	0	0	0	0.108	0.096	0	0.507	0.568
PLK1	STAT3	9606.ENSP00000300093	9606.ENSP00000264657	0	0	0	0	0.042	0	0	0.627	0.627
PLK1	TYMS	9606.ENSP00000300093	9606.ENSP00000315644	0	0	0	0	0.253	0	0	0.325	0.474
PLK1	PRKACA	9606.ENSP00000300093	9606.ENSP00000309591	0	0	0	0.735	0.056	0	0.800	0.121	0.819
PPARA	STAT3	9606.ENSP00000385523	9606.ENSP00000264657	0	0	0	0	0.055	0.045	0	0.564	0.573
PPARA	PPARG	9606.ENSP00000385523	9606.ENSP00000287820	0	0	0	0.952	0.055	0	0	0.642	0.647
PPARA	PRKACA	9606.ENSP00000385523	9606.ENSP00000309591	0	0	0	0	0.049	0	0.900	0.478	0.946
PPARA	STAT1	9606.ENSP00000385523	9606.ENSP00000354394	0	0	0	0	0.055	0.294	0	0.400	0.565
PPARA	PTGS2	9606.ENSP00000385523	9606.ENSP00000356438	0	0	0	0	0.063	0	0	0.723	0.729
PPARA	SRC	9606.ENSP00000385523	9606.ENSP00000362680	0	0	0	0	0.060	0.071	0	0.587	0.608
PPARA	TLR4	9606.ENSP00000385523	9606.ENSP00000363089	0	0	0	0	0.088	0.066	0	0.605	0.634
PPARA	RXRA	9606.ENSP00000385523	9606.ENSP00000419692	0	0	0	0.689	0.084	0.840	0.900	0.986	0.999
PPARG	STAT3	9606.ENSP00000287820	9606.ENSP00000264657	0	0	0	0	0.055	0.045	0	0.823	0.826
PPARG	TGFBR2	9606.ENSP00000287820	9606.ENSP00000351905	0	0	0	0	0.087	0.071	0	0.352	0.403
PPARG	TERT	9606.ENSP00000287820	9606.ENSP00000309572	0	0	0	0	0.067	0	0	0.487	0.501
PPARG	PTPN11	9606.ENSP00000287820	9606.ENSP00000489597	0	0	0	0	0.086	0.064	0	0.537	0.569
PPARG	PRKACA	9606.ENSP00000287820	9606.ENSP00000309591	0	0	0	0	0	0	0	0.577	0.577
PPARG	TGFBR1	9606.ENSP00000287820	9606.ENSP00000447297	0	0	0	0	0.103	0.071	0	0.601	0.639
PPARG	PTGS2	9606.ENSP00000287820	9606.ENSP00000356438	0	0	0	0	0.063	0	0	0.729	0.735
PPARG	SRC	9606.ENSP00000287820	9606.ENSP00000362680	0	0	0	0	0.086	0.071	0	0.714	0.736
PPARG	TLR4	9606.ENSP00000287820	9606.ENSP00000363089	0	0	0	0	0.119	0.066	0	0.708	0.738
PPARG	STAT1	9606.ENSP00000287820	9606.ENSP00000354394	0	0	0	0	0.083	0.294	0	0.740	0.817
PPARG	RXRA	9606.ENSP00000287820	9606.ENSP00000419692	0	0	0	0.688	0.061	0.999	0.900	0.987	0.999
PRKACA	STAT3	9606.ENSP00000309591	9606.ENSP00000264657	0	0	0	0	0.056	0	0	0.489	0.497
PRKACA	TLR4	9606.ENSP00000309591	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.435	0.448
PRKACA	PTGS2	9606.ENSP00000309591	9606.ENSP00000356438	0	0	0	0	0	0	0	0.585	0.585
PTGS2	STAT3	9606.ENSP00000356438	9606.ENSP00000264657	0	0	0	0	0.061	0	0.750	0.726	0.930
PTGS2	RARB	9606.ENSP00000356438	9606.ENSP00000332296	0	0	0	0	0.047	0	0	0.514	0.517
PTGS2	TGFBR2	9606.ENSP00000356438	9606.ENSP00000351905	0	0	0	0	0.146	0	0	0.350	0.421
PTGS2	STAT1	9606.ENSP00000356438	9606.ENSP00000354394	0	0	0	0	0.084	0	0	0.585	0.604
PTGS2	XIAP	9606.ENSP00000356438	9606.ENSP00000360242	0	0	0	0	0.064	0	0	0.438	0.451
PTGS2	RXRA	9606.ENSP00000356438	9606.ENSP00000419692	0	0	0	0	0.047	0	0	0.486	0.489
PTGS2	SRC	9606.ENSP00000356438	9606.ENSP00000362680	0	0	0	0	0.055	0.203	0	0.729	0.778
PTGS2	TLR4	9606.ENSP00000356438	9606.ENSP00000363089	0	0	0	0	0.179	0	0	0.751	0.787
PTPN11	STAT3	9606.ENSP00000489597	9606.ENSP00000264657	0	0	0	0	0.087	0.526	0.500	0.935	0.984
PTPN11	STAT1	9606.ENSP00000489597	9606.ENSP00000354394	0	0	0	0	0.076	0.439	0.500	0.868	0.961
PTPN11	SRC	9606.ENSP00000489597	9606.ENSP00000362680	0	0	0	0.556	0.103	0.538	0.800	0.980	0.998
PTPN11	TLR4	9606.ENSP00000489597	9606.ENSP00000363089	0	0	0	0	0.109	0.113	0.400	0.354	0.653
RARB	STAT3	9606.ENSP00000332296	9606.ENSP00000264657	0	0	0	0	0	0.045	0	0.470	0.472
RARB	TERT	9606.ENSP00000332296	9606.ENSP00000309572	0	0	0	0	0	0	0	0.412	0.412
RARB	RXRA	9606.ENSP00000332296	9606.ENSP00000419692	0	0	0	0.775	0.068	0.971	0.800	0.470	0.996
RXRA	STAT3	9606.ENSP00000419692	9606.ENSP00000264657	0	0	0	0	0.056	0.045	0	0.594	0.602
RXRA	STAT1	9606.ENSP00000419692	9606.ENSP00000354394	0	0	0	0	0.049	0.165	0	0.461	0.535
RXRA	SRC	9606.ENSP00000419692	9606.ENSP00000362680	0	0	0	0	0.073	0.314	0	0.531	0.676
SERPINA1	SRC	9606.ENSP00000416066	9606.ENSP00000362680	0	0	0	0	0	0	0	0.511	0.511
SERPINA1	TLR4	9606.ENSP00000416066	9606.ENSP00000363089	0	0	0	0	0.084	0	0	0.577	0.596
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0	0	0	0.091	0.841	0.900	0.996	0.999
SRC	TERT	9606.ENSP00000362680	9606.ENSP00000309572	0	0	0	0	0	0.049	0	0.407	0.412
SRC	TGFBR2	9606.ENSP00000362680	9606.ENSP00000351905	0	0	0	0.564	0.083	0	0	0.848	0.854
SRC	STAT1	9606.ENSP00000362680	9606.ENSP00000354394	0	0	0	0	0.092	0.646	0.500	0.649	0.936
SRC	XIAP	9606.ENSP00000362680	9606.ENSP00000360242	0	0	0	0	0.042	0.092	0	0.454	0.483
SRC	TLR4	9606.ENSP00000362680	9606.ENSP00000363089	0	0	0	0	0.086	0.576	0	0.715	0.880
STAT1	STAT3	9606.ENSP00000354394	9606.ENSP00000264657	0	0	0.064	0.947	0.192	0.874	0.900	0.982	0.999
STAT1	TGFBR2	9606.ENSP00000354394	9606.ENSP00000351905	0	0	0	0	0.087	0.174	0	0.339	0.459
STAT1	XIAP	9606.ENSP00000354394	9606.ENSP00000360242	0	0	0	0	0.057	0.066	0	0.391	0.418
STAT1	TLR4	9606.ENSP00000354394	9606.ENSP00000363089	0	0	0	0	0.113	0.045	0	0.855	0.867
STAT3	TGFBR1	9606.ENSP00000264657	9606.ENSP00000447297	0	0	0	0	0.047	0.096	0	0.487	0.519
STAT3	TGFBR2	9606.ENSP00000264657	9606.ENSP00000351905	0	0	0	0	0.081	0.096	0	0.518	0.565
STAT3	XIAP	9606.ENSP00000264657	9606.ENSP00000360242	0	0	0	0	0.090	0.066	0	0.607	0.637
STAT3	TERT	9606.ENSP00000264657	9606.ENSP00000309572	0	0	0	0	0	0	0	0.669	0.669
STAT3	TLR4	9606.ENSP00000264657	9606.ENSP00000363089	0	0	0	0	0.094	0.045	0	0.837	0.846
TERT	TGFBR2	9606.ENSP00000309572	9606.ENSP00000351905	0	0	0	0	0	0.236	0	0.312	0.452
TERT	XIAP	9606.ENSP00000309572	9606.ENSP00000360242	0	0	0	0	0	0	0	0.472	0.472
TGFBR1	TGFBR2	9606.ENSP00000447297	9606.ENSP00000351905	0	0	0	0.781	0.132	0.986	0.900	0.986	0.999
TGFBR1	XIAP	9606.ENSP00000447297	9606.ENSP00000360242	0	0	0	0	0.110	0.099	0	0.825	0.847
TGFBR1	TLR4	9606.ENSP00000447297	9606.ENSP00000363089	0	0	0	0	0.113	0.100	0	0.350	0.436
TGFBR2	TLR4	9606.ENSP00000351905	9606.ENSP00000363089	0	0	0	0	0.184	0.100	0	0.305	0.445
TLR4	XIAP	9606.ENSP00000363089	9606.ENSP00000360242	0	0	0	0	0.074	0.294	0	0.358	0.544
TYMP	TYMS	9606.ENSP00000379038	9606.ENSP00000315644	0.224	0	0	0	0.042	0	0	0.910	0.927
